Tract ID,Average Elevation
01089002701,195.39702
01089002721,193.39987
01117030408,171.6345
01117030345,184.32446
01117030212,159.46878
01117030216,258.50974
01009050400,256.43475
01077010200,138.96921
01077011602,214.739
01077010400,165.72047
01077010100,139.42137
01077011300,186.69228
01077011502,198.59883
01077010800,173.20703
01077011200,159.78134
01077011700,208.42908
01003010903,42.99006
01003011601,17.223427
01003010906,38.61742
01003011202,21.862114
01025957500,89.9467
01025957902,51.800556
01025957901,44.384945
01025957800,70.71957
01001020300,107.936226
01001021100,81.20584
01001021000,117.255005
01069040400,93.26844
01069040500,90.70798
01069040600,101.74133
01077011101,177.86967
01077011802,187.42705
01077011603,202.8151
01119011400,46.512375
01097990000,-0.50951874
01033020600,148.66293
01089001401,210.99161
01087232300,106.93885
01087231900,112.21814
01087231700,124.149635
01087232200,74.65389
01087232000,123.793945
01087231500,113.87891
01087231400,123.04185
01087231800,107.356094
02198000300,-33485.402
02198940100,176.22095
02198000100,187.80772
02198000200,230.74873
02105000400,-577.426
02164000100,-138906.08
02090980100,381.52835
02090001501,152.82788
02090001902,647.9397
02090001402,143.37976
02090001502,149.46861
02090001901,289.945
02090001401,143.43173
02020980100,55.555756
02020000205,150.54887
02020001401,28.547377
02020980000,113.27279
02020002714,21.451265
02020000206,396.31238
02020002713,22.246052
02020000601,27.702139
02020000602,52.974995
02020980200,293.50195
02020001402,23.685482
02020002305,19.798237
02020002304,28.774961
02016000200,159.39551
